155|Vistritium|0|0|1295830134000||
156|luckywaldo7|0|0|1295831952000||
157|Licho|0|0|1295832004000||
158|Licho|0|0|1295832155000||
159|GoogleFrog|0|0|1295832294000||
160|Vistritium|0|0|1295867989000||
161|exciter[0K]|0|0|1295876173000||
162|GoogleFrog|0|0|1295878782000||
163|Vistritium|0|0|1295913991000||
164|Licho|0|0|1295915035000||
165|Vistritium|0|0|1295995440000||
166|Saktoth|0|0|1295995912000||
167|GoogleFrog|0|0|1296024174000||
168|exciter[0K]|0|0|1294581242000||
169|exciter[0K]|0|0|1294581242000||
170|mnementh|0|0|1296285743000||
171|jman2010|0|0|1296338463000||
172|Licho|0|0|1296343258000||
173|Licho|0|0|1296343342000||
174|alusul|0|0|1296394364000||
175|chess123mate|0|0|1296409543000||
176|Licho|0|0|1296431939000||
177|distrugator55|0|0|1296488863000||
178|distrugator55|1|1|1296489277000|DeinFreund;|_Shaman;
179|Licho|0|0|1296521839000||
180|Licho|0|0|1296521870000||
181|exciter[0K]|0|0|1296582755000||
182|c4bot|0|0|1296596489000||
183|nicemonkey|0|0|1296604333000||
184|Licho|0|0|1296605359000||
185|Licho|0|0|1296612310000||
186|exciter[0K]|0|0|1296628127000||
187|Licho|0|0|1296647238000||
188|Skasi|0|0|1296672283000||
189|nicemonkey|0|0|1296690449000||
190|Licho|0|0|1296692258000||
191|Licho|0|0|1296698334000||
192|Skasi|0|0|1296745831000||
193|J0nnJ0nes|0|0|1296757044000||
194|Licho|0|0|1296759844000||
195|jseah|0|0|1296772752000||
196|Licho|0|0|1296782365000||
197|SirPine|0|0|1296784178000||
198|Licho|0|0|1296786258000||
199|Rafal[ZK]|0|0|1296787302000||
200|[LAKL]11041|0|0|1296789384000||
201|exciter[0K]|0|0|1296802252000||
202|Saktoth|0|0|1296810476000||
203|GoogleFrog|0|0|1296827490000||
204|J0nnJ0nes|0|0|1296909225000||
205|[DOOP]Brynnlow|0|0|1296924314000||
206|FengYun|0|0|1296929507000||
207|c4bot|0|0|1296931016000||
208|FengYun|0|0|1296931119000||
209|Licho|0|0|1296953828000||
210|Licho|0|0|1296959054000||
211|FengYun|0|0|1296964476000||
212|Vistritium|0|0|1297006895000||
213|[DOOP]Brynnlow|0|0|1297009481000||
214|Licho|0|0|1297010125000||
215|[DOOP]Brynnlow|0|0|1297010490000||
216|CarRepairer|0|0|1297015022000||
217|exciter[0K]|0|0|1297015546000||
218|xman15|0|0|1297020702000||
219|Licho|0|0|1297022586000||
220|aginor|0|0|1297038196000||
221|GoogleFrog|0|0|1297089811000||
222|GoogleFrog|0|0|1297089885000||
223|GoogleFrog|0|0|1297090000000||
224|GoogleFrog|0|0|1297090284000||
225|Licho|0|0|1297092233000||
226|aginor|0|0|1297092283000||
227|aginor|0|0|1297092434000||
228|Licho|0|0|1297098779000||
229|Saktoth|0|0|1297114856000||
230|xman15|0|0|1297129287000||
231|xman15|0|0|1297130750000||
232|Licho|0|0|1297131704000||
233|Licho|0|0|1297131786000||
234|xman15|0|0|1297186890000||
235|xman15|0|0|1297188313000||
236|[DOOP]Brynnlow|0|0|1297193257000||
237|Licho|0|0|1297199339000||
238|Jasper|0|0|1297207042000||
239|Jasper|0|0|1297207150000||
240|xman15|0|0|1297218107000||
241|[LAKL]11041|0|0|1297220969000||
242|[LAKL]11041|0|0|1297221096000||
243|[LAKL]11041|0|0|1297221276000||
244|SATO_S|0|0|1297225957000||
245|GoogleFrog|0|0|1297239449000||
246|1245|0|0|1297266905000||
247|[DOOP]Brynnlow|0|0|1297276822000||
248|mgwynn|0|0|1297340930000||
249|reluxXx|0|0|1297341191000||
250|Jasper|0|0|1297368439000||
251|xman15|0|0|1297385725000||
252|xman15|0|0|1297386155000||
253|SATO_S|0|0|1297398453000||
254|GoogleFrog|0|0|1297412983000||
255|GoogleFrog|0|0|1297413009000||
256|sannet|0|0|1297459715000||
257|exciter[0K]|0|0|1294581242000||
258|Aksu|0|0|1297487984000||
259|Saktoth|0|0|1297512059000||
260|xman15|0|0|1297553555000||
261|Saktoth|0|0|1297560338000||
262|GoogleFrog|0|0|1297595935000||
263|NomoredrunkenPosting|0|0|1297708010000||
264|[DOOP]Brynnlow|0|0|1297778909000||
265|Hierophant|0|0|1297801895000||
266|[Im]Bored|0|0|1297880738000||
267|luckywaldo7|0|0|1297883702000||
268|luckywaldo7|0|0|1297883836000||
269|Hierophant|0|0|1297886472000||
270|[Im]Bored|0|0|1297894025000||
271|GoogleFrog|0|0|1297912849000||
272|GoogleFrog|0|0|1297926532000||
273|luckywaldo7|0|0|1297969088000||
274|Hierophant|0|0|1297978479000||
275|Licho|0|0|1297980065000||
276|Hierophant|0|0|1297980744000||
277|Hierophant|0|0|1297980792000||
278|Licho|0|0|1297982988000||
279|Licho|0|0|1297983013000||
280|Hierophant|0|0|1297985786000||
281|Karotte|0|0|1298004330000||
282|Licho|0|0|1298039093000||
283|Licho|0|0|1298049627000||
284|xman15|0|0|1298080218000||
285|xman15|0|0|1298080327000||
286|xman15|0|0|1298080351000||
287|[LAKL]11041|0|0|1298088289000||
288|LostAgain|0|0|1298094029000||
289|Licho|0|0|1298100060000||
290|[2up]knorke|0|0|1298103524000||
291|GoogleFrog|0|0|1298117416000||
292|Karotte|0|0|1298126318000||
293|the_spy_tr33|0|0|1298128349000||
294|Zelgius21|0|0|1298128450000||
295|Licho|0|0|1298129206000||
296|Zelgius21|0|0|1298130722000||
297|Karotte|0|0|1298130829000||
298|Zelgius21|0|0|1298133478000||
299|Licho|0|0|1298139661000||
300|Licho|0|0|1298139714000||
301|Licho|0|0|1298139760000||
302|Licho|0|0|1298142124000||
303|Zelgius21|0|0|1298147404000||
304|Licho|0|0|1298147730000||
305|Zelgius21|0|0|1298150147000||
306|Licho|0|0|1298150570000||
307|Zelgius21|0|0|1298150599000||
308|[DOOP]Brynnlow|0|0|1298213971000||
309|maackey|0|0|1298216361000||
310|maackey|0|0|1298216506000||
311|Licho|0|0|1298224632000||
312|[DOOP]Brynnlow|0|0|1298229872000||
313|Licho|0|0|1298230818000||
314|[LAKL]11041|0|0|1298238891000||
315|[LAKL]11041|0|0|1298240207000||
316|xman15|0|0|1298260194000||
317|xman15|0|0|1298261533000||
318|Licho|0|0|1298275129000||
319|Licho|0|0|1298289049000||
320|Jasper|2|0|1298324157000|OldGhostStalker;dahn;|
321|[ACP]havoc_squad|0|0|1298329543000||
322|Karotte|0|0|1298392830000||
323|Licho|0|0|1298394212000||
324|aginor|0|0|1298477265000||
325|Jasper|0|0|1298498877000||
326|luckywaldo7|0|0|1298569383000||
327|luckywaldo7|0|0|1298594919000||
328|GoogleFrog|0|0|1298607175000||
329|Karotte|0|0|1298610204000||
330|Skasi|0|0|1298628525000||
331|Skasi|0|0|1298630826000||
332|Skasi|0|0|1298631421000||
333|luckywaldo7|0|0|1298634456000||
334|Karotte|0|0|1298642885000||
335|test|0|0|1298645507000||
336|[TUPM]Echo419|0|0|1298717904000||
337|[TUPM]Echo419|0|0|1298719257000||
338|GoogleFrog|0|0|1298720496000||
339|[TUPM]Echo419|0|0|1298722716000||
340|xman15|0|0|1298725733000||
341|Skasi|0|0|1298729399000||
342|Karotte|0|0|1298792480000||
343|Karotte|0|0|1298792529000||
344|Licho|0|0|1298824746000||
345|iandamusical|0|0|1298863265000||
346|Licho|0|0|1298880639000||
347|luckywaldo7|0|0|1298903140000||
348|Skasi|0|0|1298905733000||
349|Licho|0|0|1298905930000||
350|Karotte|0|0|1298907663000||
351|aginor|0|0|1298922376000||
352|Licho|0|0|1298923066000||
353|Skasi|0|0|1298937976000||
354|Skasi|0|0|1298938186000||
355|[1uP]archl|0|0|1298958587000||
356|Licho|0|0|1298961680000||
357|[1uP]archl|0|0|1298962113000||
358|Karotte|0|0|1298999665000||
359|[1uP]archl|0|0|1299012373000||
360|Karotte|0|0|1299012938000||
361|GoogleFrog|0|0|1299043451000||
362|Licho|0|0|1299050505000||
363|Karotte|0|0|1299090021000||
364|luckywaldo7|0|0|1299091341000||
365|luckywaldo7|0|0|1299093929000||
366|luckywaldo7|0|0|1299093947000||
367|luckywaldo7|0|0|1299094464000||
368|Karotte|0|0|1299097325000||
369|alusul|0|0|1299133903000||
370|[1uP]archl|0|0|1299150316000||
371|[1uP]archl|0|0|1299150336000||
372|josevparodi|0|0|1299155402000||
373|Skasi|0|0|1299174528000||
374|luckywaldo7|0|0|1299185743000||
375|Saktoth|0|0|1299197199000||
376|Saktoth|0|0|1299197300000||
377|Saktoth|0|0|1299197300000||
378|Saktoth|0|0|1299197526000||
379|Saktoth|0|0|1299197590000||
380|Saktoth|0|0|1299199443000||
381|Saktoth|0|0|1299199711000||
382|Licho|0|0|1299223991000||
383|Licho|0|0|1299243534000||
384|Symeon94|0|0|1299267187000||
385|Symeon94|0|0|1299409859000||
386|Symeon94|0|0|1299410331000||
387|coyotama|0|0|1299424922000||
388|luckywaldo7|0|0|1299442476000||
389|Licho|0|0|1299456697000||
390|luckywaldo7|0|0|1299462638000||
391|Symeon94|0|0|1299504169000||
392|koala666|0|0|1299515043000||
393|miniwar|0|0|1299518587000||
394|Jasper|0|0|1299545130000||
395|luckywaldo7|0|0|1299546467000||
396|luckywaldo7|0|0|1299547465000||
397|Symeon94|0|0|1299579972000||
398|Saktoth|0|0|1299584547000||
399|Saktoth|0|0|1299584628000||
400|Loh[KoCN]|0|0|1299644366000||
401|Symeon94|0|0|1299664444000||
402|Licho|0|0|1299666368000||
403|Symeon94|0|0|1299669391000||
404|luckywaldo7|0|0|1299680556000||
405|Loh[KoCN]|0|0|1299692241000||
406|Skasi|0|0|1299694164000||
407|Jasper|0|0|1299709194000||
408|Licho|0|0|1299713367000||
409|Jasper|0|0|1299721186000||
410|Jasper|0|0|1299722937000||
411|Jasper|0|0|1299723396000||
412|GoogleFrog|0|0|1299731088000||
413|GoogleFrog|0|0|1299731175000||
414|maackey|0|0|1299762014000||
415|luckywaldo7|0|0|1299774195000||
416|[TUPM]Echo419|0|0|1299812509000||
417|Jasper|0|0|1299816373000||
418|Licho|0|0|1299828968000||
419|hiponboy|0|0|1299849651000||
420|Jasper|0|0|1299869568000||
421|Licho|0|0|1299885568000||
422|Licho|0|0|1299885673000||
423|Licho|0|0|1299885697000||
424|Skasi|0|0|1299891464000||
425|Loh[KoCN]|0|0|1299897190000||
426|Skasi|0|0|1299891464000||
427|Jasper|0|0|1300042589000||
428|Jasper|0|0|1300043381000||
429|Antelope|0|0|1300060008000||
430|[NLZ]Andoriel|0|0|1300064805000||
431|[1uP]archl|0|0|1300068457000||
432|GoogleFrog|0|0|1300072123000||
433|GoogleFrog|0|0|1300076186000||
434|GoogleFrog|0|0|1300076970000||
435|GoogleFrog|0|0|1300077186000||
436|Antelope|0|0|1300153829000||
437|Antelope|0|0|1300154257000||
438|[TUPM]Echo419|0|0|1300154710000||
439|[TUPM]Echo419|0|0|1300155154000||
440|[TUPM]Echo419|0|0|1300157451000||
441|Antelope|0|0|1300157473000||
442|[TUPM]Echo419|0|0|1300157488000||
443|Antelope|0|0|1300158445000||
444|Saktoth|0|0|1300169603000||
445|Licho|0|0|1300177854000||
446|[V]noir|0|0|1300180697000||
447|sprang|0|0|1300184039000||
448|RapidDelivery|0|0|1300189014000||
449|Licho|0|0|1300192444000||
450|luckywaldo7|0|0|1300196091000||
451|[TUPM]Echo419|0|0|1300234386000||
452|[TUPM]Echo419|0|0|1300234831000||
453|[1uP]archl|0|0|1300234875000||
454|GoogleFrog|0|0|1300269442000||
458|Loh[KoCN]|0|0|1300292772000||
462|Loh[KoCN]|0|0|1300293161000||
463|Loh[KoCN]|0|0|1300293253000||
464|Loh[KoCN]|0|0|1300293304000||
465|Loh[KoCN]|0|0|1300293863000||
466|exciter[0K]|0|0|1300303465000||
467|Saktoth|0|0|1300311893000||
468|Saktoth|0|0|1300313268000||
469|Saktoth|0|0|1300313290000||
470|Saktoth|0|0|1300313352000||
471|GoogleFrog|0|0|1300321647000||
472|GoogleFrog|0|0|1300327788000||
473|Loh[KoCN]|0|0|1300339764000||
474|korda|0|0|1300369578000||
475|korda|0|0|1300369620000||
476|Licho|0|0|1300372090000||
477|Licho|0|0|1300378581000||
478|javaman90|0|0|1300382418000||
479|javaman90|0|0|1300384767000||
480|ABSprague|0|0|1300391874000||
481|[GBC]HarveyN|0|0|1300393914000||
482|javaman90|0|0|1300396642000||
483|Licho|0|0|1300396819000||
484|Alder|0|0|1300400151000||
485|luckywaldo7|0|0|1300411085000||
486|Saktoth|0|0|1300411724000||
487|Saktoth|0|0|1300411955000||
488|GoogleFrog|0|0|1300414107000||
490|Licho|0|0|1300462306000||
491|exciter[0K]|0|0|1300468829000||
492|korda|0|0|1300482268000||
493|GoogleFrog|0|0|1300494880000||
494|Antelope|0|0|1300541701000||
495|Loh[KoCN]|0|0|1300568181000||
496|[0K]FinDude|0|0|1300569062000||
497|Licho|0|0|1300570128000||
498|luckywaldo7|0|0|1300571815000||
499|Z2008|0|0|1300581077000||
500|luckywaldo7|0|0|1300585437000||
501|luckywaldo7|0|0|1300585507000||
502|Z2008|0|0|1300600612000||
503|Loh[KoCN]|0|0|1300614794000||
504|Loh[KoCN]|0|0|1300615201000||
505|Licho|0|0|1300615591000||
506|[0K]FinDude|0|0|1300618405000||
507|[R2D2]Artoo|0|0|1300624063000||
508|Loh[KoCN]|0|0|1300630089000||
509|RapidDelivery|0|0|1300634808000||
510|Gregzenegair|0|0|1300636204000||
511|Loh[KoCN]|0|0|1300636213000||
512|Loh[KoCN]|0|0|1300636320000||
513|Licho|0|0|1300636787000||
514|Ye|0|0|1300637070000||
515|RapidDelivery|0|0|1300638173000||
516|exciter[0K]|0|0|1300642083000||
517|Skasi|0|0|1299891464000||
518|Jasper|0|0|1300644553000||
519|javaman90|0|0|1300647332000||
520|[GBC]HarveyN|0|0|1300652739000||
521|Licho|0|0|1300653045000||
522|Licho|0|0|1300653289000||
523|exciter[0K]|0|0|1294581242000||
524|Gregzenegair|0|0|1300659639000||
525|Jasper|0|0|1300660636000||
526|fdge|0|0|1300668539000||
527|Loh[KoCN]|0|0|1300688615000||
528|Loh[KoCN]|0|0|1300689419000||
529|KingRaptor|0|0|1300698542000||
530|GoogleFrog|0|0|1300705281000||
531|GoogleFrog|0|0|1300706001000||
532|GoogleFrog|0|0|1300706225000||
533|Loh[KoCN]|0|0|1300707230000||
534|Loh[KoCN]|0|0|1300725226000||
535|zombyfellow|0|0|1300734328000||
536|Mackeroni|0|0|1300738313000||
537|Mackeroni|0|0|1300739081000||
538|Licho|0|0|1300741693000||
539|Antelope|0|0|1300749001000||
540|Ye|0|0|1300772271000||
541|Licho|0|0|1300789693000||
542|GoogleFrog|0|0|1300880897000||
543|Loh[KoCN]|0|0|1300893856000||
544|Loh[KoCN]|0|0|1300902128000||
545|exciter[0K]|0|0|1300906523000||
546|Loh[KoCN]|0|0|1300916495000||
547|Loh[KoCN]|0|0|1300917797000||
548|[LCC]quantum[0K]|0|0|1300920280000||
549|Loh[KoCN]|0|0|1300922824000||
550|GoogleFrog|0|0|1300939680000||
551|GoogleFrog|0|0|1300939704000||
552|GoogleFrog|0|0|1300942014000||
553|GoogleFrog|0|0|1300942196000||
554|Loh[KoCN]|0|0|1300979197000||
555|Loh[KoCN]|0|0|1300987987000||
556|Mackeroni|0|0|1301059165000||
557|Mackeroni|0|0|1301059318000||
558|Mackeroni|0|0|1301060284000||
559|Link3673|0|0|1301062766000||
560|[1uP]archl|0|0|1301085588000||
561|[1uP]archl|0|0|1301085973000||
563|Gregzenegair|0|0|1301092924000||
564|GoogleFrog|0|0|1301099066000||
565|[1uP]archl|0|0|1301106797000||
566|pain3dw|0|0|1301119854000||
567|Gregzenegair|0|0|1301129057000||
568|pain3dw|0|0|1301133002000||
569|GoogleFrog|0|0|1301133914000||
570|fdge|0|0|1301152016000||
571|Gregzenegair|0|0|1301158895000||
572|Licho|0|0|1301160787000||
573|Licho|0|0|1301160800000||
574|Licho|0|0|1301160822000||
575|Loh[KoCN]|0|0|1301169131000||
576|Loh[KoCN]|0|0|1301170489000||
577|Loh[KoCN]|0|0|1301170547000||
578|Licho|0|0|1301170660000||
579|Loh[KoCN]|0|0|1301173300000||
580|Loh[KoCN]|0|0|1301173372000||
581|Loh[KoCN]|0|0|1301173646000||
582|Jasper|0|0|1301175407000||
583|Loh[KoCN]|0|0|1301178568000||
584|Jasper|0|0|1301234050000||
585|Ratchet|0|0|1301251622000||
586|Licho|0|0|1301252598000||
587|Pxtl|0|0|1301268901000||
588|Licho|0|0|1301272137000||
589|Loh[KoCN]|0|0|1301349684000||
590|Jasper|0|0|1301369668000||
591|[1uP]archl|0|0|1301378119000||
592|[1uP]archl|0|0|1301378225000||
593|Licho|0|0|1301387913000||
594|Skasi|0|0|1301388397000||
595|[GBC]HarveyN|0|0|1301396621000||
596|Skasi|0|0|1301403852000||
597|Jasper|0|0|1301434084000||
598|Jasper|0|0|1301434109000||
599|Mackeroni|0|0|1301493059000||
600|Mackeroni|0|0|1301493391000||
601|AmoebaX|0|0|1301527172000||
602|Pxtl|0|0|1301528332000||
603|g_401|0|0|1301605333000||
604|Licho|0|0|1301607645000||
605|GoogleFrog|0|0|1301607759000||
606|Loh[KoCN]|0|0|1301620477000||
607|Loh[KoCN]|0|0|1301620635000||
608|lis1985|0|0|1301647781000||
609|lis1985|0|0|1301647947000||
610|Skasi|0|0|1299891464000||
611|[1uP]archl|0|0|1301650516000||
612|[0K]FinDude|0|0|1301655405000||
613|lis1985|0|0|1301667853000||
618|exciter[0K]|0|0|1294581242000||
619|[1uP]archl|0|0|1301725145000||
620|[1uP]archl|0|0|1301725377000||
621|[GBC]HarveyN|0|0|1301751480000||
622|Eximius|0|0|1301758336000||
623|Antelope|0|0|1301762898000||
624|CarRepairer|0|0|1301763422000||
625|GoogleFrog|0|0|1301798963000||
626|GoogleFrog|1|0|1301799242000|Fealthas;|
627|Eximius|0|0|1301820808000||
628|GoogleFrog|0|0|1301824529000||
629|Eximius|0|0|1301828020000||
630|Eximius|0|0|1301828141000||
631|luckywaldo7|0|0|1301829257000||
632|luckywaldo7|0|0|1301830002000||
633|luckywaldo7|0|0|1301835551000||
634|Jasper|0|0|1301840132000||
635|Jasper|0|0|1301840147000||
637|Jasper|0|0|1301840188000||
640|Eximius|0|0|1301848845000||
641|Antelope|0|0|1301854123000||
642|[1uP]archl|0|0|1301896134000||
643|[1uP]archl|0|0|1301896136000||
644|exciter[0K]|0|0|1301911852000||
645|[GoGo]Dancer|0|0|1301912138000||
646|DartBoris|0|0|1301913566000||
647|GoogleFrog|0|0|1301917651000||
648|JaQ|0|0|1301921775000||
649|[0K]FinDude|0|0|1301924161000||
650|winniebaer|0|0|1301931791000||
651|Licho|0|0|1301935207000||
652|[GoGo]Dancer|0|0|1301950082000||
653|DanteLorel|0|0|1301950599000||
654|luckywaldo7|0|0|1301961204000||
655|luckywaldo7|0|0|1301961245000||
656|Jasper|0|0|1301964216000||
657|Fortaleza|0|0|1301967197000||
658|GoogleFrog|0|0|1301971370000||
659|GoogleFrog|0|0|1301971481000||
660|GoogleFrog|0|0|1301971573000||
661|[SCO]tty|0|0|1301979119000||
662|[SCO]tty|0|0|1301980577000||
663|[1uP]archl|0|0|1301987020000||
664|[1uP]archl|0|0|1301987420000||
666|[1uP]archl|0|0|1301987799000||
678|[1uP]archl|0|0|1301987949000||
679|[1uP]archl|0|0|1301992614000||
680|Firepluk|0|0|1301993621000||
681|Firepluk|1|0|1301993770000|OldGhostStalker;|
683|Jasper|0|0|1302012513000||
684|frameworld|0|0|1302019852000||
685|Jasper|0|0|1302022186000||
686|Licho|0|0|1302022936000||
687|Skasi|0|0|1299891464000||
688|Antelope|0|0|1302040037000||
689|[NLZ]Maletiz|0|0|1302062972000||
690|Licho|0|0|1302070635000||
691|Skasi|0|0|1299891464000||
692|[SCO]tty|0|0|1302086305000||
693|[SCO]tty|0|0|1302086410000||
694|Skasi|0|0|1299891464000||
695|Skasi|0|0|1299891464000||
696|Skasi|0|0|1299891464000||
697|[GoGo]Dancer|0|0|1302116615000||
698|[1uP]archl|0|0|1302124261000||
699|[1uP]archl|0|0|1302124370000||
700|luckywaldo7|0|0|1302135819000||
701|[SCO]tty|0|0|1302137657000||
702|[SCO]tty|0|0|1302138285000||
703|[Crimson]Fatalis|0|0|1302140696000||
704|[Crimson]Fatalis|0|0|1302141344000||
705|[Crimson]Fatalis|0|0|1302141838000||
706|[Crimson]Fatalis|0|0|1302142008000||
707|[Crimson]Fatalis|0|0|1302142880000||
708|Jasper|0|0|1302144049000||
709|[Crimson]Akantor|0|0|1302145328000||
710|[SCO]tty|0|0|1302150294000||
711|[SCO]tty|0|0|1302150466000||
712|[SCO]tty|0|0|1302151008000||
713|GoogleFrog|0|0|1302161095000||
714|Licho|0|0|1302167455000||
715|Licho|0|0|1302167531000||
716|Licho|0|0|1302167566000||
717|Licho|0|0|1302167699000||
718|GoogleFrog|0|0|1302169624000||
719|[SCO]tty|0|0|1302170697000||
720|Licho|0|0|1302177016000||
721|[SCO]tty|0|0|1302180786000||
722|Firepluk|0|0|1302186037000||
723|Licho|0|0|1302189556000||
724|Licho|0|0|1302190260000||
725|[Crimson]Fatalis|0|0|1302199045000||
726|Licho|0|0|1302201836000||
727|[Crimson]Fatalis|0|0|1302202075000||
728|[Crimson]Fatalis|0|0|1302202128000||
729|[Crimson]Fatalis|0|0|1302202550000||
730|frameworld|0|0|1302202956000||
731|AmoebaX|0|0|1302203109000||
732|luckywaldo7|0|0|1302205665000||
733|luckywaldo7|0|0|1302205824000||
734|GoogleFrog|0|0|1302218375000||
735|GoogleFrog|0|0|1302218658000||
736|GoogleFrog|0|0|1302218687000||
